"No.","Time","Source","Destination","Protocol","Length","Info"
"3477","75.414425","142.251.221.110","192.168.0.185","UDP","68","443  >  62001 Len=26"
"3478","75.442666","142.251.221.110","192.168.0.185","UDP","79","443  >  62001 Len=37"
"3479","75.445286","192.168.0.185","142.251.221.110","UDP","75","62001  >  443 Len=33"
"3480","75.658224","192.168.0.185","142.251.221.110","UDP","71","62001  >  443 Len=29"
"3481","75.671664","142.251.221.110","192.168.0.185","UDP","68","443  >  62001 Len=26"
"3484","75.876124","192.168.0.185","142.251.221.110","UDP","71","62001  >  443 Len=29"
"3485","75.888908","142.251.221.110","192.168.0.185","UDP","68","443  >  62001 Len=26"
"3486","75.907391","192.168.0.185","192.168.0.215","TCP","164","53355  >  8009 [PSH, ACK] Seq=1651 Ack=1651 Win=509 Len=110"
"3487","75.912123","192.168.0.215","192.168.0.185","TCP","164","8009  >  53355 [PSH, ACK] Seq=1651 Ack=1761 Win=1253 Len=110"
"3488","75.953941","192.168.0.185","192.168.0.215","TCP","54","53355  >  8009 [ACK] Seq=1761 Ack=1761 Win=509 Len=0"
"3489","76.096610","192.168.0.185","142.251.221.110","UDP","71","62001  >  443 Len=29"
"3490","76.110283","142.251.221.110","192.168.0.185","UDP","68","443  >  62001 Len=26"
"3491","76.312763","192.168.0.185","142.251.221.110","UDP","71","62001  >  443 Len=29"
"3492","76.325395","142.251.221.110","192.168.0.185","UDP","68","443  >  62001 Len=26"
"3493","76.530207","192.168.0.185","142.251.221.110","UDP","71","62001  >  443 Len=29"
"3494","76.539947","142.251.221.110","192.168.0.185","UDP","68","443  >  62001 Len=26"
"3495","76.742268","142.251.221.110","192.168.0.185","UDP","82","443  >  62001 Len=40"
"3496","76.742971","192.168.0.185","142.251.221.110","UDP","75","62001  >  443 Len=33"
"3497","76.748014","142.251.221.110","192.168.0.185","UDP","68","443  >  62001 Len=26"
"3498","76.951240","192.168.0.185","142.251.221.110","UDP","71","62001  >  443 Len=29"
"3499","76.963621","142.251.221.110","192.168.0.185","UDP","68","443  >  62001 Len=26"
"3500","77.169805","192.168.0.185","142.251.221.110","UDP","71","62001  >  443 Len=29"
"3501","77.182386","142.251.221.110","192.168.0.185","UDP","68","443  >  62001 Len=26"
"3502","77.386138","192.168.0.185","142.251.221.110","UDP","71","62001  >  443 Len=29"
"3503","77.399146","142.251.221.110","192.168.0.185","UDP","68","443  >  62001 Len=26"
"3504","77.603158","192.168.0.185","142.251.221.110","UDP","71","62001  >  443 Len=29"
"3505","77.615615","142.251.221.110","192.168.0.185","UDP","68","443  >  62001 Len=26"
"3506","77.820506","192.168.0.185","142.251.221.110","UDP","71","62001  >  443 Len=29"
"3507","77.833604","142.251.221.110","192.168.0.185","UDP","68","443  >  62001 Len=26"
"3508","78.087514","192.168.0.185","104.18.32.47","TCP","1454","53662  >  443 [ACK] Seq=9432 Ack=2613 Win=130816 Len=1400 [TCP PDU reassembled in 3512]"
"3509","78.087514","192.168.0.185","104.18.32.47","TCP","1454","53662  >  443 [ACK] Seq=10832 Ack=2613 Win=130816 Len=1400 [TCP PDU reassembled in 3512]"
"3510","78.087514","192.168.0.185","104.18.32.47","TCP","1454","53662  >  443 [ACK] Seq=12232 Ack=2613 Win=130816 Len=1400 [TCP PDU reassembled in 3512]"
"3511","78.087514","192.168.0.185","104.18.32.47","TCP","1454","53662  >  443 [ACK] Seq=13632 Ack=2613 Win=130816 Len=1400 [TCP PDU reassembled in 3512]"
"3512","78.087514","192.168.0.185","104.18.32.47","TLSv1.3","197","Application Data"
"3513","78.089669","192.168.0.185","104.18.32.47","TLSv1.3","473","Application Data"
"3514","78.100097","104.18.32.47","192.168.0.185","TCP","54","443  >  53662 [ACK] Seq=2613 Ack=10832 Win=90112 Len=0"
"3515","78.100097","104.18.32.47","192.168.0.185","TCP","54","443  >  53662 [ACK] Seq=2613 Ack=13632 Win=98304 Len=0"
"3516","78.100216","104.18.32.47","192.168.0.185","TCP","54","443  >  53662 [ACK] Seq=2613 Ack=15175 Win=98304 Len=0"
"3517","78.100216","104.18.32.47","192.168.0.185","TCP","54","443  >  53662 [ACK] Seq=2613 Ack=15594 Win=106496 Len=0"
"3518","78.240929","192.168.0.185","142.251.221.110","UDP","71","62001  >  443 Len=29"
"3519","78.255894","142.251.221.110","192.168.0.185","UDP","68","443  >  62001 Len=26"
"3520","78.319507","192.168.0.185","172.64.155.209","TCP","54","53663  >  443 [FIN, ACK] Seq=4349 Ack=2937 Win=130560 Len=0"
"3521","78.330761","104.18.32.47","192.168.0.185","TLSv1.3","344","Application Data"
"3522","78.330761","104.18.32.47","192.168.0.185","TLSv1.3","101","Application Data"
"3523","78.330761","104.18.32.47","192.168.0.185","TLSv1.3","85","Application Data"
"3524","78.330857","192.168.0.185","104.18.32.47","TCP","54","53662  >  443 [ACK] Seq=15594 Ack=2981 Win=130304 Len=0"
"3525","78.331835","192.168.0.185","104.18.32.47","TLSv1.3","89","Application Data"
"3526","78.333146","172.64.155.209","192.168.0.185","TCP","54","443  >  53663 [FIN, ACK] Seq=2937 Ack=4350 Win=81920 Len=0"
"3527","78.333281","192.168.0.185","172.64.155.209","TCP","54","53663  >  443 [ACK] Seq=4350 Ack=2938 Win=130560 Len=0"
"3528","78.333731","192.168.0.185","192.168.0.1","DNS","70","Standard query 0x3a4e A google.com"
"3529","78.334231","192.168.0.185","192.168.0.1","DNS","70","Standard query 0xd5f9 HTTPS google.com"
"3530","78.335315","104.18.32.47","192.168.0.185","TCP","54","443  >  53662 [ACK] Seq=2981 Ack=15629 Win=106496 Len=0"
"3531","78.337449","192.168.0.1","192.168.0.185","DNS","86","Standard query response 0x3a4e A google.com A 142.251.222.174"
"3532","78.337449","192.168.0.1","192.168.0.185","DNS","139","Standard query response 0xd5f9 HTTPS google.com HTTPS A 142.251.222.174 AAAA 2404:6800:4007:833::200e"
"3533","78.339303","192.168.0.185","142.251.222.174","QUIC","1292","Initial, DCID=f6728432d4f47e2a, PKN: 1, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PING, PADDING, CRYPTO, PING, PING, PING, CRYPTO, PING, PING, PADDING, CRYPTO, PING"
"3534","78.339403","192.168.0.185","142.251.222.174","QUIC","1292","Initial, DCID=f6728432d4f47e2a, PKN: 2, CRYPTO, PING, PING, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO"
"3535","78.339630","192.168.0.185","142.251.222.174","QUIC","123","0-RTT, DCID=f6728432d4f47e2a"
"3536","78.342724","142.251.222.174","192.168.0.185","QUIC","82","Initial, SCID=f6728432d4f47e2a, PKN: 1, ACK"
"3537","78.343176","142.251.222.174","192.168.0.185","QUIC","1292","Initial, SCID=f6728432d4f47e2a, PKN: 2, ACK, PADDING"
"3538","78.349903","192.168.0.185","142.251.222.174","QUIC","1292","Initial, DCID=f6728432d4f47e2a, PKN: 5, PADDING, PING, PADDING"
"3539","78.353405","142.251.222.174","192.168.0.185","QUIC","1292","Initial, SCID=f6728432d4f47e2a, PKN: 3, ACK, PADDING"
"3540","78.365443","192.168.0.185","142.251.222.174","QUIC","1292","Initial, DCID=f6728432d4f47e2a, PKN: 7, PADDING, PING, PADDING"
"3541","78.369150","142.251.222.174","192.168.0.185","QUIC","1292","Initial, SCID=f6728432d4f47e2a, PKN: 4, ACK, PADDING"
"3542","78.380303","142.251.222.174","192.168.0.185","QUIC","1292","Initial, SCID=f6728432d4f47e2a, PKN: 5, CRYPTO, PADDING"
"3543","78.380303","142.251.222.174","192.168.0.185","QUIC","349","Protected Payload (KP0)"
"3544","78.380303","142.251.222.174","192.168.0.185","QUIC","976","Protected Payload (KP0)"
"3545","78.380303","142.251.222.174","192.168.0.185","QUIC","67","Protected Payload (KP0)"
"3546","78.380600","192.168.0.185","142.251.222.174","QUIC","1292","Initial, DCID=f6728432d4f47e2a, PKN: 9, PADDING, PING, PADDING"
"3547","78.381273","192.168.0.185","142.251.222.174","QUIC","120","Handshake, DCID=f6728432d4f47e2a"
"3548","78.381596","192.168.0.185","142.251.222.174","QUIC","73","Protected Payload (KP0), DCID=f6728432d4f47e2a"
"3549","78.381783","192.168.0.185","142.251.222.174","QUIC","1288","Protected Payload (KP0), DCID=f6728432d4f47e2a"
"3550","78.382018","192.168.0.185","142.251.222.174","QUIC","1292","Protected Payload (KP0), DCID=f6728432d4f47e2a"
"3551","78.382051","192.168.0.185","142.251.222.174","QUIC","109","Protected Payload (KP0), DCID=f6728432d4f47e2a"
"3552","78.384150","142.251.222.174","192.168.0.185","QUIC","162","Protected Payload (KP0)"
"3553","78.389259","142.251.222.174","192.168.0.185","QUIC","71","Protected Payload (KP0)"
"3554","78.389259","142.251.222.174","192.168.0.185","QUIC","67","Protected Payload (KP0)"
"3555","78.389259","142.251.222.174","192.168.0.185","QUIC","67","Protected Payload (KP0)"
"3556","78.389614","192.168.0.185","142.251.222.174","QUIC","73","Protected Payload (KP0), DCID=f6728432d4f47e2a"
"3557","78.482405","142.251.222.174","192.168.0.185","QUIC","606","Protected Payload (KP0)"
"3558","78.482405","142.251.222.174","192.168.0.185","QUIC","63","Protected Payload (KP0)"
"3559","78.482405","142.251.222.174","192.168.0.185","QUIC","606","Protected Payload (KP0)"
"3560","78.482834","192.168.0.185","142.251.222.174","QUIC","77","Protected Payload (KP0), DCID=f6728432d4f47e2a"
"3561","78.483276","192.168.0.185","142.251.222.174","QUIC","75","Protected Payload (KP0), DCID=f6728432d4f47e2a"
"3562","78.522922","192.168.0.185","142.251.222.174","QUIC","72","Protected Payload (KP0), DCID=f6728432d4f47e2a"
"3563","78.535310","142.251.222.174","192.168.0.185","QUIC","66","Protected Payload (KP0)"
"3564","78.535310","142.251.222.174","192.168.0.185","QUIC","67","Protected Payload (KP0)"
"3565","79.069652","192.168.0.185","142.251.221.110","UDP","71","62001  >  443 Len=29"
"3566","79.082158","142.251.221.110","192.168.0.185","UDP","68","443  >  62001 Len=26"
"3567","79.772780","192.168.0.185","35.190.80.1","QUIC","1292","Initial, DCID=35a9d35a5204cfaa, PKN: 1, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PING, CRYPTO, PADDING, PING, PING, CRYPTO, PADDING, CRYPTO, PADDING, PING, PING, PING, CRYPTO, PADDING, PING, PING, CRYPTO"
"3568","79.773011","192.168.0.185","35.190.80.1","QUIC","1292","Initial, DCID=35a9d35a5204cfaa, PKN: 2, CRYPTO, CRYPTO, PADDING, CRYPTO, PING, PING, CRYPTO"
"3569","79.784524","35.190.80.1","192.168.0.185","QUIC","82","Initial, SCID=f5a9d35a5204cfaa, PKN: 1, ACK"
"3570","79.784693","35.190.80.1","192.168.0.185","QUIC","1292","Initial, SCID=f5a9d35a5204cfaa, PKN: 2, ACK, PADDING"
"3571","79.800999","192.168.0.185","35.190.80.1","TCP","66","53664  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"3572","79.801317","192.168.0.185","35.190.80.1","QUIC","1292","Initial, DCID=f5a9d35a5204cfaa, PKN: 4, PADDING, PING, PADDING"
"3573","79.830821","192.168.0.185","142.251.223.10","UDP","71","55190  >  443 Len=29"
"3574","79.842245","35.190.80.1","192.168.0.185","QUIC","1292","Initial, SCID=f5a9d35a5204cfaa, PKN: 3, ACK, PADDING"
"3575","79.842245","35.190.80.1","192.168.0.185","QUIC","1292","Protected Payload (KP0)"
"3576","79.842609","35.190.80.1","192.168.0.185","TCP","66","443  >  53664 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"3577","79.842828","192.168.0.185","35.190.80.1","TCP","54","53664  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"3578","79.843085","142.251.223.10","192.168.0.185","UDP","67","443  >  55190 Len=25"
"3579","79.843835","192.168.0.185","35.190.80.1","QUIC","1292","Protected Payload (KP0), DCID=f5a9d35a5204cfaa"
"3580","79.845095","192.168.0.185","35.190.80.1","TCP","1466","53664  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=1412 [TCP PDU reassembled in 3581]"
"3581","79.845095","192.168.0.185","35.190.80.1","TLSv1.3","648","Client Hello (SNI=a.nel.cloudflare.com)"
"3582","79.846064","192.168.0.185","35.190.80.1","QUIC","401","Protected Payload (KP0), DCID=f5a9d35a5204cfaa"
"3583","79.847847","35.190.80.1","192.168.0.185","QUIC","560","Protected Payload (KP0)"
"3584","79.847847","35.190.80.1","192.168.0.185","QUIC","163","Protected Payload (KP0)"
"3585","79.847992","35.190.80.1","192.168.0.185","TCP","54","443  >  53664 [ACK] Seq=1 Ack=1413 Win=268288 Len=0"
"3586","79.848546","192.168.0.185","35.190.80.1","QUIC","73","Protected Payload (KP0), DCID=f5a9d35a5204cfaa"
"3587","79.849496","35.190.80.1","192.168.0.185","TCP","54","443  >  53664 [ACK] Seq=1 Ack=2007 Win=267776 Len=0"
"3588","79.849739","35.190.80.1","192.168.0.185","QUIC","71","Protected Payload (KP0)"
"3589","79.878598","192.168.0.185","35.190.80.1","QUIC","74","Protected Payload (KP0), DCID=f5a9d35a5204cfaa"
"3590","79.887657","35.190.80.1","192.168.0.185","TLSv1.3","266","Server Hello, Change Cipher Spec, Application Data"
"3591","79.888808","192.168.0.185","35.190.80.1","TLSv1.3","118","Change Cipher Spec, Application Data"
"3592","79.891851","35.190.80.1","192.168.0.185","TLSv1.3","640","Application Data, Application Data"
"3593","79.941583","192.168.0.185","35.190.80.1","TCP","54","53664  >  443 [ACK] Seq=2071 Ack=799 Win=130304 Len=0"
"3594","80.052916","192.168.0.185","35.190.80.1","QUIC","71","Protected Payload (KP0), DCID=f5a9d35a5204cfaa"
"3595","80.120780","35.190.80.1","192.168.0.185","QUIC","217","Protected Payload (KP0)"
"3596","80.120780","35.190.80.1","192.168.0.185","QUIC","66","Protected Payload (KP0)"
"3597","80.121569","192.168.0.185","35.190.80.1","QUIC","79","Protected Payload (KP0), DCID=f5a9d35a5204cfaa"
"3598","80.122026","192.168.0.185","35.190.80.1","QUIC","74","Protected Payload (KP0), DCID=f5a9d35a5204cfaa"
"3599","80.124503","192.168.0.185","35.190.80.1","QUIC","1041","Protected Payload (KP0), DCID=f5a9d35a5204cfaa"
"3600","80.127433","35.190.80.1","192.168.0.185","QUIC","69","Protected Payload (KP0)"
"3601","80.161564","192.168.0.185","35.190.80.1","QUIC","74","Protected Payload (KP0), DCID=f5a9d35a5204cfaa"
"3602","80.225569","192.168.0.185","142.250.183.142","UDP","71","56172  >  443 Len=29"
"3603","80.229598","142.250.183.142","192.168.0.185","UDP","68","443  >  56172 Len=26"
"3604","80.334742","192.168.0.185","35.190.80.1","QUIC","71","Protected Payload (KP0), DCID=f5a9d35a5204cfaa"
"3605","80.412753","192.168.0.185","35.190.80.1","QUIC","71","Protected Payload (KP0), DCID=f5a9d35a5204cfaa"
"3606","80.423397","35.190.80.1","192.168.0.185","QUIC","91","Protected Payload (KP0)"
"3607","80.424306","35.190.80.1","192.168.0.185","QUIC","67","Protected Payload (KP0)"
"3608","80.438119","35.190.80.1","192.168.0.185","QUIC","85","Protected Payload (KP0)"
"3609","80.438521","192.168.0.185","35.190.80.1","QUIC","79","Protected Payload (KP0), DCID=f5a9d35a5204cfaa"
"3610","80.530233","35.190.80.1","192.168.0.185","QUIC","66","Protected Payload (KP0)"
"3611","80.692383","192.168.0.185","142.251.221.110","UDP","71","62001  >  443 Len=29"
"3612","80.704911","142.251.221.110","192.168.0.185","UDP","68","443  >  62001 Len=26"
"3613","80.909632","192.168.0.185","148.113.9.58","TCP","55","[TCP Keep-Alive] 53260  >  443 [ACK] Seq=1 Ack=1 Win=514 Len=1"
"3614","80.925773","192.168.0.185","192.168.0.215","TCP","164","53355  >  8009 [PSH, ACK] Seq=1761 Ack=1761 Win=509 Len=110"
"3615","80.928649","192.168.0.215","192.168.0.185","TCP","164","8009  >  53355 [PSH, ACK] Seq=1761 Ack=1871 Win=1253 Len=110"
"3616","80.940719","148.113.9.58","192.168.0.185","TCP","66","[TCP Keep-Alive ACK] 443  >  53260 [ACK] Seq=1 Ack=2 Win=501 Len=0 SLE=1 SRE=2"
"3617","80.972578","192.168.0.185","192.168.0.215","TCP","54","53355  >  8009 [ACK] Seq=1871 Ack=1871 Win=508 Len=0"
"3618","81.673883","192.168.0.185","52.123.171.41","TLSv1.2","112","Application Data"
"3619","81.724361","192.168.0.185","192.168.0.1","DNS","74","Standard query 0x1c55 A www.google.com"
"3620","81.725124","192.168.0.185","192.168.0.1","DNS","74","Standard query 0xfbfa HTTPS www.google.com"
"3621","81.735590","192.168.0.1","192.168.0.185","DNS","90","Standard query response 0x1c55 A www.google.com A 142.251.43.68"
"3622","81.735590","192.168.0.1","192.168.0.185","DNS","143","Standard query response 0xfbfa HTTPS www.google.com HTTPS A 142.251.43.68 AAAA 2404:6800:4007:817::2004"
"3623","81.735858","192.168.0.185","142.251.221.170","UDP","71","57261  >  443 Len=29"
"3624","81.740111","142.251.221.170","192.168.0.185","UDP","67","443  >  57261 Len=25"
"3625","81.740685","192.168.0.185","142.251.43.68","QUIC","1292","Initial, DCID=6e14c5e3f3419c14, PKN: 1, PING, CRYPTO, PADDING, PING, PING, CRYPTO, PING, CRYPTO, PADDING, PING, PADDING, PING, PADDING, CRYPTO, PING, CRYPTO, PING, CRYPTO"
"3626","81.740969","192.168.0.185","142.251.43.68","QUIC","1292","Initial, DCID=6e14c5e3f3419c14, PKN: 2, CRYPTO"
"3627","81.741060","192.168.0.185","142.251.43.68","QUIC","1292","Initial, DCID=6e14c5e3f3419c14, PKN: 3, PING, PADDING, PING, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, PADDING, PING, CRYPTO, PING, PING, PING, CRYPTO, PADDING, PING, PING, CRYPTO, CRYPTO, CRYPTO, PADDING"
"3628","81.741461","192.168.0.185","142.251.43.68","QUIC","122","0-RTT, DCID=6e14c5e3f3419c14"
"3629","81.743526","142.251.43.68","192.168.0.185","QUIC","82","Initial, SCID=ee14c5e3f3419c14, PKN: 1, ACK"
"3630","81.744908","142.251.43.68","192.168.0.185","QUIC","82","Initial, SCID=ee14c5e3f3419c14, PKN: 2, ACK"
"3631","81.744908","142.251.43.68","192.168.0.185","QUIC","1292","Initial, SCID=ee14c5e3f3419c14, PKN: 3, ACK, PADDING"
"3632","81.744908","142.251.43.68","192.168.0.185","QUIC","1292","Initial, SCID=ee14c5e3f3419c14, PKN: 4, ACK, PADDING"
"3633","81.752289","192.168.0.185","142.251.43.68","QUIC","1292","Initial, DCID=ee14c5e3f3419c14, PKN: 6, PADDING, PING, PADDING"
"3634","81.768286","192.168.0.185","142.251.43.68","QUIC","1292","Initial, DCID=ee14c5e3f3419c14, PKN: 8, PADDING, PING, PADDING"
"3635","81.777942","142.251.43.68","192.168.0.185","QUIC","1292","Initial, SCID=ee14c5e3f3419c14, PKN: 5, ACK, PADDING"
"3636","81.779989","142.251.43.68","192.168.0.185","QUIC","1292","Initial, SCID=ee14c5e3f3419c14, PKN: 6, CRYPTO, PADDING"
"3637","81.779989","142.251.43.68","192.168.0.185","QUIC","458","Protected Payload (KP0)"
"3638","81.779989","142.251.43.68","192.168.0.185","QUIC","876","Protected Payload (KP0)"
"3639","81.779989","142.251.43.68","192.168.0.185","QUIC","232","Protected Payload (KP0)"
"3640","81.779989","142.251.43.68","192.168.0.185","QUIC","66","Protected Payload (KP0)"
"3641","81.779989","142.251.43.68","192.168.0.185","QUIC","1292","Initial, SCID=ee14c5e3f3419c14, PKN: 12, ACK, CRYPTO, PADDING"
"3642","81.781135","192.168.0.185","142.251.43.68","QUIC","120","Handshake, DCID=ee14c5e3f3419c14"
"3643","81.781428","192.168.0.185","142.251.43.68","QUIC","73","Protected Payload (KP0), DCID=ee14c5e3f3419c14"
"3644","81.783428","52.123.171.41","192.168.0.185","TLSv1.2","101","Application Data"
"3645","81.784219","142.251.43.68","192.168.0.185","QUIC","162","Protected Payload (KP0)"
"3646","81.784597","192.168.0.185","142.251.43.68","QUIC","75","Protected Payload (KP0), DCID=ee14c5e3f3419c14"
"3647","81.830751","192.168.0.185","52.123.171.41","TCP","54","53240  >  443 [ACK] Seq=117 Ack=95 Win=512 Len=0"
"3648","82.871826","192.168.0.185","52.123.171.42","TLSv1.2","104","Application Data"
